Data,Period,Organisation unit,Value
KKAQM3KkDtD,201603,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201603,tU13hbRnCGc,25.0
KKAQM3KkDtD,201603,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201603,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201603,Udaaomim77o,38.0
KKAQM3KkDtD,201603,ClfJQm3Docv,254.0
KKAQM3KkDtD,201603,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201603,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201603,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201603,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201603,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201603,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201603,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201603,zQdh7P5efBl,27.0
KKAQM3KkDtD,201603,zqmymbY6VTU,84.0
KKAQM3KkDtD,201603,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201603,xpXgPL892GT,119.5
KKAQM3KkDtD,201603,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201603,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201603,yrxkpEWxooc,45.0
KKAQM3KkDtD,201603,gCRidS1x9ty,257.0
KKAQM3KkDtD,201603,tS66Amr7xbP,19.5
KKAQM3KkDtD,201603,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201603,iE17KE2PvJf,53.5
KKAQM3KkDtD,201603,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201603,vmGyHazfngO,58.5
KKAQM3KkDtD,201603,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201603,jqLcZtIyJim,60.5
KKAQM3KkDtD,201603,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201603,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201603,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201603,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201603,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201603,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201603,Wl8S53qfNST,114.5
KKAQM3KkDtD,201603,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201604,xuVsQTby6uM,58.0
KKAQM3KkDtD,201604,e9NLyDiExlF,74.0
KKAQM3KkDtD,201604,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201604,IKdUHYliWr5,409.5
KKAQM3KkDtD,201604,fS76SN2mDYs,282.0
KKAQM3KkDtD,201604,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201604,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201604,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201604,SiFad15yKhZ,565.0
KKAQM3KkDtD,201604,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201604,VkaywIcr0d1,24.0
KKAQM3KkDtD,201604,UdcrfRV5diV,127.0
KKAQM3KkDtD,201604,wPQb02U3UHx,94.0
KKAQM3KkDtD,201604,SfTrvW441Q0,157.0
KKAQM3KkDtD,201604,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201604,QsbKIv43xwM,68.0
KKAQM3KkDtD,201604,YTgby61ISnd,59.5
KKAQM3KkDtD,201604,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201604,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201604,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201604,tU13hbRnCGc,25.0
KKAQM3KkDtD,201604,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201604,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201604,Udaaomim77o,38.0
KKAQM3KkDtD,201604,ClfJQm3Docv,254.0
KKAQM3KkDtD,201604,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201604,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201604,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201604,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201604,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201604,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201604,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201604,zQdh7P5efBl,27.0
KKAQM3KkDtD,201604,zqmymbY6VTU,84.0
KKAQM3KkDtD,201604,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201604,xpXgPL892GT,119.5
KKAQM3KkDtD,201604,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201604,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201604,yrxkpEWxooc,45.0
KKAQM3KkDtD,201604,gCRidS1x9ty,257.0
KKAQM3KkDtD,201604,tS66Amr7xbP,19.5
KKAQM3KkDtD,201604,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201604,iE17KE2PvJf,53.5
KKAQM3KkDtD,201604,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201604,vmGyHazfngO,58.5
KKAQM3KkDtD,201604,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201604,jqLcZtIyJim,60.5
KKAQM3KkDtD,201604,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201604,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201604,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201604,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201604,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201604,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201604,Wl8S53qfNST,114.5
KKAQM3KkDtD,201604,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201605,xuVsQTby6uM,58.0
KKAQM3KkDtD,201605,e9NLyDiExlF,74.0
KKAQM3KkDtD,201605,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201605,IKdUHYliWr5,409.5
KKAQM3KkDtD,201605,fS76SN2mDYs,282.0
KKAQM3KkDtD,201605,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201605,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201605,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201605,SiFad15yKhZ,565.0
KKAQM3KkDtD,201605,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201605,VkaywIcr0d1,24.0
KKAQM3KkDtD,201605,UdcrfRV5diV,127.0
KKAQM3KkDtD,201605,wPQb02U3UHx,94.0
KKAQM3KkDtD,201605,SfTrvW441Q0,157.0
KKAQM3KkDtD,201605,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201605,QsbKIv43xwM,68.0
KKAQM3KkDtD,201605,YTgby61ISnd,59.5
KKAQM3KkDtD,201605,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201605,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201605,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201605,tU13hbRnCGc,25.0
KKAQM3KkDtD,201605,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201605,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201605,Udaaomim77o,38.0
KKAQM3KkDtD,201605,ClfJQm3Docv,254.0
KKAQM3KkDtD,201605,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201605,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201605,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201605,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201605,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201605,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201605,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201605,zQdh7P5efBl,27.0
KKAQM3KkDtD,201605,zqmymbY6VTU,84.0
KKAQM3KkDtD,201605,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201605,xpXgPL892GT,119.5
KKAQM3KkDtD,201605,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201605,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201605,yrxkpEWxooc,45.0
KKAQM3KkDtD,201605,gCRidS1x9ty,257.0
KKAQM3KkDtD,201605,tS66Amr7xbP,19.5
KKAQM3KkDtD,201605,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201605,iE17KE2PvJf,53.5
KKAQM3KkDtD,201605,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201605,vmGyHazfngO,58.5
KKAQM3KkDtD,201605,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201605,jqLcZtIyJim,60.5
KKAQM3KkDtD,201605,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201605,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201605,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201605,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201605,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201605,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201605,Wl8S53qfNST,114.5
KKAQM3KkDtD,201605,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201606,xuVsQTby6uM,58.0
KKAQM3KkDtD,201606,e9NLyDiExlF,74.0
KKAQM3KkDtD,201606,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201606,IKdUHYliWr5,409.5
KKAQM3KkDtD,201606,fS76SN2mDYs,282.0
KKAQM3KkDtD,201606,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201606,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201606,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201606,SiFad15yKhZ,565.0
KKAQM3KkDtD,201606,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201606,VkaywIcr0d1,24.0
KKAQM3KkDtD,201606,UdcrfRV5diV,127.0
KKAQM3KkDtD,201606,wPQb02U3UHx,94.0
KKAQM3KkDtD,201606,SfTrvW441Q0,157.0
KKAQM3KkDtD,201606,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201606,QsbKIv43xwM,68.0
KKAQM3KkDtD,201606,YTgby61ISnd,59.5
KKAQM3KkDtD,201606,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201606,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201606,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201606,tU13hbRnCGc,25.0
KKAQM3KkDtD,201606,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201606,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201606,Udaaomim77o,38.0
KKAQM3KkDtD,201606,ClfJQm3Docv,254.0
KKAQM3KkDtD,201606,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201606,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201606,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201606,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201606,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201606,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201606,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201606,zQdh7P5efBl,27.0
KKAQM3KkDtD,201606,zqmymbY6VTU,84.0
KKAQM3KkDtD,201606,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201606,xpXgPL892GT,119.5
KKAQM3KkDtD,201606,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201606,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201606,yrxkpEWxooc,45.0
KKAQM3KkDtD,201606,gCRidS1x9ty,257.0
KKAQM3KkDtD,201606,tS66Amr7xbP,19.5
KKAQM3KkDtD,201606,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201606,iE17KE2PvJf,53.5
KKAQM3KkDtD,201606,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201606,vmGyHazfngO,58.5
KKAQM3KkDtD,201606,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201606,jqLcZtIyJim,60.5
KKAQM3KkDtD,201606,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201606,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201606,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201606,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201606,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201606,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201606,Wl8S53qfNST,114.5
KKAQM3KkDtD,201606,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201607,xuVsQTby6uM,58.0
KKAQM3KkDtD,201607,e9NLyDiExlF,74.0
KKAQM3KkDtD,201607,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201607,IKdUHYliWr5,409.5
KKAQM3KkDtD,201607,fS76SN2mDYs,282.0
KKAQM3KkDtD,201607,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201607,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201607,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201607,SiFad15yKhZ,565.0
KKAQM3KkDtD,201607,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201607,VkaywIcr0d1,24.0
KKAQM3KkDtD,201607,UdcrfRV5diV,127.0
KKAQM3KkDtD,201607,wPQb02U3UHx,94.0
KKAQM3KkDtD,201607,SfTrvW441Q0,157.0
KKAQM3KkDtD,201607,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201607,QsbKIv43xwM,68.0
KKAQM3KkDtD,201607,YTgby61ISnd,59.5
KKAQM3KkDtD,201607,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201607,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201607,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201607,tU13hbRnCGc,25.0
KKAQM3KkDtD,201607,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201607,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201607,Udaaomim77o,38.0
KKAQM3KkDtD,201607,ClfJQm3Docv,254.0
KKAQM3KkDtD,201607,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201607,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201607,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201607,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201607,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201607,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201607,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201607,zQdh7P5efBl,27.0
KKAQM3KkDtD,201607,zqmymbY6VTU,84.0
KKAQM3KkDtD,201607,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201607,xpXgPL892GT,119.5
KKAQM3KkDtD,201607,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201607,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201607,yrxkpEWxooc,45.0
KKAQM3KkDtD,201607,gCRidS1x9ty,257.0
KKAQM3KkDtD,201607,tS66Amr7xbP,19.5
KKAQM3KkDtD,201607,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201607,iE17KE2PvJf,53.5
KKAQM3KkDtD,201607,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201607,vmGyHazfngO,58.5
KKAQM3KkDtD,201607,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201607,jqLcZtIyJim,60.5
KKAQM3KkDtD,201607,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201607,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201607,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201607,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201607,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201607,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201607,Wl8S53qfNST,114.5
KKAQM3KkDtD,201607,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201608,xuVsQTby6uM,58.0
KKAQM3KkDtD,201608,e9NLyDiExlF,74.0
KKAQM3KkDtD,201608,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201608,IKdUHYliWr5,409.5
KKAQM3KkDtD,201608,fS76SN2mDYs,282.0
KKAQM3KkDtD,201608,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201608,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201608,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201608,SiFad15yKhZ,565.0
KKAQM3KkDtD,201608,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201608,VkaywIcr0d1,24.0
KKAQM3KkDtD,201608,UdcrfRV5diV,127.0
KKAQM3KkDtD,201608,wPQb02U3UHx,94.0
KKAQM3KkDtD,201608,SfTrvW441Q0,157.0
KKAQM3KkDtD,201608,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201608,QsbKIv43xwM,68.0
KKAQM3KkDtD,201608,YTgby61ISnd,59.5
KKAQM3KkDtD,201608,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201608,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201608,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201608,tU13hbRnCGc,25.0
KKAQM3KkDtD,201608,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201608,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201608,Udaaomim77o,38.0
KKAQM3KkDtD,201608,ClfJQm3Docv,254.0
KKAQM3KkDtD,201608,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201608,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201608,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201608,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201608,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201608,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201608,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201608,zQdh7P5efBl,27.0
KKAQM3KkDtD,201608,zqmymbY6VTU,84.0
KKAQM3KkDtD,201608,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201608,xpXgPL892GT,119.5
KKAQM3KkDtD,201608,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201608,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201608,yrxkpEWxooc,45.0
KKAQM3KkDtD,201608,gCRidS1x9ty,257.0
KKAQM3KkDtD,201608,tS66Amr7xbP,19.5
KKAQM3KkDtD,201608,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201608,iE17KE2PvJf,53.5
KKAQM3KkDtD,201608,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201608,vmGyHazfngO,58.5
KKAQM3KkDtD,201608,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201608,jqLcZtIyJim,60.5
KKAQM3KkDtD,201608,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201608,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201608,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201608,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201608,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201608,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201608,Wl8S53qfNST,114.5
KKAQM3KkDtD,201608,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201609,xuVsQTby6uM,58.0
KKAQM3KkDtD,201609,e9NLyDiExlF,74.0
KKAQM3KkDtD,201609,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201609,IKdUHYliWr5,409.5
KKAQM3KkDtD,201609,fS76SN2mDYs,282.0
KKAQM3KkDtD,201609,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201609,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201609,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201609,SiFad15yKhZ,565.0
KKAQM3KkDtD,201609,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201609,VkaywIcr0d1,24.0
KKAQM3KkDtD,201609,UdcrfRV5diV,127.0
KKAQM3KkDtD,201609,wPQb02U3UHx,94.0
KKAQM3KkDtD,201609,SfTrvW441Q0,157.0
KKAQM3KkDtD,201609,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201609,QsbKIv43xwM,68.0
KKAQM3KkDtD,201609,YTgby61ISnd,59.5
KKAQM3KkDtD,201609,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201609,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201609,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201609,tU13hbRnCGc,25.0
KKAQM3KkDtD,201609,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201609,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201609,Udaaomim77o,38.0
KKAQM3KkDtD,201609,ClfJQm3Docv,254.0
KKAQM3KkDtD,201609,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201609,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201609,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201609,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201609,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201609,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201609,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201609,zQdh7P5efBl,27.0
KKAQM3KkDtD,201609,zqmymbY6VTU,84.0
KKAQM3KkDtD,201609,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201609,xpXgPL892GT,119.5
KKAQM3KkDtD,201609,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201609,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201609,yrxkpEWxooc,45.0
KKAQM3KkDtD,201609,gCRidS1x9ty,257.0
KKAQM3KkDtD,201609,tS66Amr7xbP,19.5
KKAQM3KkDtD,201609,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201609,iE17KE2PvJf,53.5
KKAQM3KkDtD,201609,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201609,vmGyHazfngO,58.5
KKAQM3KkDtD,201609,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201609,jqLcZtIyJim,60.5
KKAQM3KkDtD,201609,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201609,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201609,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201609,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201609,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201609,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201609,Wl8S53qfNST,114.5
KKAQM3KkDtD,201609,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201610,xuVsQTby6uM,58.0
KKAQM3KkDtD,201610,e9NLyDiExlF,74.0
KKAQM3KkDtD,201610,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201610,IKdUHYliWr5,409.5
KKAQM3KkDtD,201610,fS76SN2mDYs,282.0
KKAQM3KkDtD,201610,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201610,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201610,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201610,SiFad15yKhZ,565.0
KKAQM3KkDtD,201610,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201610,VkaywIcr0d1,24.0
KKAQM3KkDtD,201610,UdcrfRV5diV,127.0
KKAQM3KkDtD,201610,wPQb02U3UHx,94.0
KKAQM3KkDtD,201610,SfTrvW441Q0,157.0
KKAQM3KkDtD,201610,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201610,QsbKIv43xwM,68.0
KKAQM3KkDtD,201610,YTgby61ISnd,59.5
KKAQM3KkDtD,201610,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201610,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201610,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201610,tU13hbRnCGc,25.0
KKAQM3KkDtD,201610,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201610,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201610,Udaaomim77o,38.0
KKAQM3KkDtD,201610,ClfJQm3Docv,254.0
KKAQM3KkDtD,201610,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201610,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201610,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201610,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201610,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201610,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201610,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201610,zQdh7P5efBl,27.0
KKAQM3KkDtD,201610,zqmymbY6VTU,84.0
KKAQM3KkDtD,201610,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201610,xpXgPL892GT,119.5
KKAQM3KkDtD,201610,JpOeRsaZHoG,135.0
KKAQM3KkDtD,201610,JWdMKPTg0HL,240.5
KKAQM3KkDtD,201610,yrxkpEWxooc,45.0
KKAQM3KkDtD,201610,gCRidS1x9ty,257.0
KKAQM3KkDtD,201610,tS66Amr7xbP,19.5
KKAQM3KkDtD,201610,NvLvW1v4MWY,133.0
KKAQM3KkDtD,201610,iE17KE2PvJf,53.5
KKAQM3KkDtD,201610,ZwfQDUAuF1E,69.0
KKAQM3KkDtD,201610,vmGyHazfngO,58.5
KKAQM3KkDtD,201610,FKvvYL7xV0p,51.0
KKAQM3KkDtD,201610,jqLcZtIyJim,60.5
KKAQM3KkDtD,201610,dU7dDBWWWDi,116.0
KKAQM3KkDtD,201610,FX5DGY6VxPS,62.5
KKAQM3KkDtD,201610,mrRGRJwEwUm,19.5
KKAQM3KkDtD,201610,d23ZMyDAOEE,168.0
KKAQM3KkDtD,201610,ldTs7l4tu6V,164.5
KKAQM3KkDtD,201610,MEAv0YmXK3C,19.5
KKAQM3KkDtD,201610,Wl8S53qfNST,114.5
KKAQM3KkDtD,201610,jLbIZHuRAYh,105.5
KKAQM3KkDtD,201611,xuVsQTby6uM,58.0
KKAQM3KkDtD,201611,e9NLyDiExlF,74.0
KKAQM3KkDtD,201611,CXAJP0JoCDZ,159.5
KKAQM3KkDtD,201611,IKdUHYliWr5,409.5
KKAQM3KkDtD,201611,fS76SN2mDYs,282.0
KKAQM3KkDtD,201611,RyzLT9D4nQ6,11.5
KKAQM3KkDtD,201611,LbjgDaDXJRa,38.5
KKAQM3KkDtD,201611,R6tG0IzAhpv,151.0
KKAQM3KkDtD,201611,SiFad15yKhZ,565.0
KKAQM3KkDtD,201611,q6NwSRm7CoV,162.0
KKAQM3KkDtD,201611,VkaywIcr0d1,24.0
KKAQM3KkDtD,201611,UdcrfRV5diV,127.0
KKAQM3KkDtD,201611,wPQb02U3UHx,94.0
KKAQM3KkDtD,201611,SfTrvW441Q0,157.0
KKAQM3KkDtD,201611,rKoTTNZLKaN,33.5
KKAQM3KkDtD,201611,QsbKIv43xwM,68.0
KKAQM3KkDtD,201611,YTgby61ISnd,59.5
KKAQM3KkDtD,201611,MQ4km4gi9bz,28.0
KKAQM3KkDtD,201611,AcjY7Ic6kUU,25.5
KKAQM3KkDtD,201611,BwF2JaC8lCL,97.0
KKAQM3KkDtD,201611,tU13hbRnCGc,25.0
KKAQM3KkDtD,201611,SKJI5xtKLmd,34.5
KKAQM3KkDtD,201611,VI8FnbLBPDD,40.0
KKAQM3KkDtD,201611,Udaaomim77o,38.0
KKAQM3KkDtD,201611,ClfJQm3Docv,254.0
KKAQM3KkDtD,201611,XNmQ1GcM53S,72.5
KKAQM3KkDtD,201611,r7pU4IuyIJF,33.0
KKAQM3KkDtD,201611,oiQrJMqWJQ6,99.5
KKAQM3KkDtD,201611,JPl6BiRGUjp,203.5
KKAQM3KkDtD,201611,zi9hv7KzZVp,63.5
KKAQM3KkDtD,201611,FVZSGQeGAWy,70.5
KKAQM3KkDtD,201611,uAmB8MLWUbq,211.5
KKAQM3KkDtD,201611,zQdh7P5efBl,27.0
KKAQM3KkDtD,201611,zqmymbY6VTU,84.0
KKAQM3KkDtD,201611,kKYdOJ0uRod,127.0
KKAQM3KkDtD,201611,xpXgPL892GT,119.5
